wallet,points,%
EccsMaYSX8V7sNSYHTSZQa2yGHpPw896wcmF1txN5s4e,7575.599903791593,0.06474323885236713
5hYqUeWqiKPgb6nqLzcW13Y34m98x5KRbKXeUJj7CqFe,1915.7791673265174,0.016372795526929922
9edXqiTTGMTMdSRnpcDymf8XezW8m1wC1onrCVHhm73n,5952.763701805088,0.05087401751309152
33ifFi7493KBvNSh7HvRKKmDbTt6fwsdQZvxwcqQ4ai9,759.7817394591723,0.006493311586961208
6ZaCBg7rpY9yndkNvaz7jQo8eoCtEYnvVgGpfHsrxhan,1585.4270627655746,0.013549512158933342
6XEkQoxnvzMvAdoKP3cskA6KwsMDzdd6WJmQTJpNAU35,4492.877036134936,0.03839740941693768
BXLvKB3q496sobiYqSiTwHbFuorH5efKFHfhporqWaYe,1517.6376829731316,0.012970164772152883
4PTuPaezX3WTynHfT9SQNFPbqv2kSmMyMYe67ftFoNr1,6217.110352017625,0.05313319943028432
J8aMYSjaNhjV68Vrz5n9NWGLG7X7B6S8ZXhMTspzP6Jo,1985.1378268962344,0.01696555442655907
6rCPPNJuscVj26GDVYVRzAhTqiatWiqnkWuQv2DNiSiH,4703.138538704921,0.04019436422648786
57gr61VFfyTSMBPB2eCgHcqCGenVjQuEiMgjmDAWyoHX,15590.480564549744,0.13324069642440292
23zXVpLVFQC3ftvZ1xXYevrH9StPGm9YvqjXGXToZQNq,2391.2013650383515,0.020435889313967035
5tRZo3AFT4yF2UrXCTwZUcV9dq3DRth3byaYb8LvNxNq,644.9089305128497,0.005511575777031257
65VczZjmHLguTPvP4Yuq4LfWZQa6PgxoMBg9Zq92VBGw,6094.304943820005,0.05208366936319068
9hxogw8gF331i9oKsR65tAXmjmUaZrtPBcGNiRgPNUuo,5573.346314595478,0.04763140823635845
G6UCAj7jZr1aX6TmBVZsj1JCpCyXA4L9xfVepy6dAMyG,11168.518115734263,0.0954493433097051
HfEHTCVotfBPJ1sG62THkvdRBygoG6v6woECy4UHfx6q,4741.321992571616,0.040520690920782046
4qa2FRXUeTQx5pyQkBnpmkXu1z9kTViiU48soc8e9ghr,9214.33817610804,0.07874836382312984
2ekhZXh1PqGZZE4FHZaschLkGjnJPV2nLkrEHF6pVEGg,1584.4162043989018,0.013540873074833
4ZP9Dw4KCiVUDGDweBSPxfFxW5tDAnjpREE4Ftw82Jsq,1082.66549347899,0.00925276829976771
E9em9N1HdG6tJ96BuBrZdyaTSYSZd9TETeozW5kXLVei,1928.8375685500516,0.01648439635065111
CALYssDjGxVbRQtXkGUCkUikLqhSSqFSo9oVbFpfpCFc,3831.56483739341,0.03274564662813497
CnP33htGVwKHF4psPq57QnRpiNTgKW58RyceytoX78n2,4504.560850278805,0.0384972626271692
FHokK3NDgDWJLeAHHmzHeBz6sZBVseRQZSEEzNiWftqM,5120.401252869117,0.04376041046842291
GwpFRs1m38cnWsPv7rbMSHdKnSyYadZfGiJQpmUFGhF6,1915.5409427915836,0.016370759592065146
BnGJDYyhLJUX4PdBpg5hnMpy12BqbMzMEjazt1aMsXfw,2689.0684536560125,0.022981546464495847
J41Hk1y5fBnQ3WtzEvfTRjEs8RMB4KGw6CXK8hRT5kjs,4346.811192311894,0.03714908902846592
5QBTU65pdaUGwAZ5gybzKHo3C5ggz6vJAmgK41mEDkP9,1672.7950838979223,0.014296184202344608
2pLLjnyeaz9RBjw3iY8pS3wKEfo1kwGtxZgfTEBzQotp,8625.548847165188,0.07371640217763785
X9f2yr2bSi5FD1EmnyobwW28BiGeg2ToBLdreUjcD6P,3111.0994127341196,0.02658834348832124
B8nLsYFuWMLkP1ENDSbBTYiB26hBbqPHYqUB9Gv6Kwrz,16068.298358827176,0.13732426366339237
6m1jjqVH4RDvoXe2uBoaLSEqBibpbm3BSk2XCQizK8nH,13656.679852842426,0.11671388363584984
7CZDWcDDh7P16rrCEtd1ZiSikC6yMy9sDfY6Nja2yqAD,1761.312990204593,0.015052683492632616
BkfQEW3YMB7bSnrFUigDi7YFF9ukSDQxdN5xM1a5xVKB,6217.213253870052,0.05313407885888332
9onGVwVQrcRZFymRthzboq2Tw6fD8eW28fzM4hkduspa,784.2479777492375,0.00670240704204719
AFVGHVwcg63WqDbSFgSsNvJRCGFVyY929gLWVNYvLroy,4360.128566364083,0.03726290310789158
81NxNm7uBGMAwC1YMie7VpEwEP8WZxKRFWXceZXBnmDa,825.0548623310572,0.007051154323959401
8F6skHnL6ttvUGwmiTaeg5iCL3U2CuHkptVatpk7XMYB,1519.7124674946874,0.01298789647281715
5Sykp2unpSix7myhGXSgZk9ptTsyjSRZfnooyZsBZDwx,1688.8487608331216,0.014433383507148723
2Wei1PznfCNeA25cLdtYN8S6kwE8zSzNdXwfK9AafaPJ,2545.278243747454,0.021752674292922682
qkcnmNSzvanNjBRYa3TSyGdfDMc5HrZonkXcQBAqzao,3067.646500076651,0.026216982495298698
ED7bDnPsRxY838HS3CQdzuBqjGmRDAi1Xoe4zo32xUVw,814.4206673677545,0.006960271458806088
Dcsj9F5LLRTNEiC4W9YXktV2Er2cpWRyQzQhMWUqzztJ,5963.726426734845,0.05096770808910053
9wVJPnHz6eZ1WZcfg8HrCgVGzWsnibq6pKSDEUFfjf4k,2331.1138861352765,0.01992236457030795
95YbCH3BU1y3dcCKMaLDZNnymQYAkrjnBo2PYo1DYdE7,1042.7996967420281,0.00891206382316392
4AUBcTAaRAgx9PXqo1VqNfKHzJD6kk7srRJnbFMtTQFa,2239.177171650482,0.01913664716960259
Bc6sGepsMCinqAdbEMHuVPFmxjSswiHZ6ZTPCfjy1NP8,4567.06333567107,0.03903142670552722
G1QcsycEzGxJ2PnW8xBgojDswaVojfMsXgVgHGMxpAHz,1559.6219886785523,0.01332897463102312
dX6GYsjK8YtYDwnRg71928F4ZptT7fqqgrsSz5eJfhf,2756.866953369252,0.023560971792722256
9T5m9ARnA72APWAkkr15LwEdgyNRDrp9x33Y5rCx5noq,2958.4434571091706,0.02528370212357391
Ce7y9EDyvUEpXhcZzEQkQGtbKFUN72KqYevUR5zvtMbq,5637.654162500283,0.04818100145799871
99kBP9aTGNScKyVCJ1YcgrBmkV5jV7972cp7HdGcmkkh,1189.6194390507567,0.010166827243256824
5tARQ4NG1HDEKWnFWwsGJkEDPBGtyXduvRdh1mjMG1Zd,3314.0947458278597,0.02832319953976424
c9kJDH5aJZoJLyntDr4MV4TaRtyv9qFJ524aamFf3UJ,4495.512364078222,0.03841993168166302
CZPT288HUNb33HwUAgcztET4Kkhx6ZuojcDeWsAXLeTU,1881.1759542325262,0.016077066592079185
HBYpD7GTujnGGKL2k5bAgjx1V4ZZg5jTvHTmGbdbpxFr,10480.5341731179,0.08956963618563812
BDH5uLxoFoi7UACPUjLqQTkpaHZpmwmu9BQNBDifshza,17249.165210752777,0.14741628879909116
7gCdwrDk93chC5ZQ4uzmAy2q4VnmmJhSFhomuKUCDmNo,6812.632241000164,0.05822269945534663
DDUENeduaGiRmyEgpiXjQuWcUnuUEcCM2Y7h9N8osoFX,5024.3910780868355,0.04293988011345053
AZYVNQn8MaYDQUoUQgGEjqNX9Srdt2uRVeEWWLD3tLYe,1782.1857212511613,0.015231067809229486
9UB28hFW7cqj6Y4XD4jWbP4e8B4eZsvBTcXcwrgShRFm,1418.9353466633622,0.012126626436424287
HoAGXGN7hTjZoBsb7hjU974kNhrViDdf1zoW9hoaru2P,6680.670081877508,0.05709491318151292
H6TNwqiLPfTpaYp7UkdyJpxgRTYH9buW8DBMwZ67WgQC,15693.925093681788,0.13412476289341146
BcvAVxSMq7rJvhzgKcYjJENGUoJDRw9uYW5D6JKTtVCp,4025.5830480494506,0.034403781629156596
JAM9n1AnLwqJgeLmnqNn74syJ2XNqHwe6CfiMaNkTZ2r,992.4303142008654,0.008481592704556328
BstEHGEYpX6fjgX7437iKNdy99GRwtYNC552nn5Pgq2v,926.9062587837686,0.007921605426410658
7E1gC9RxebVRrNCUVXGUtsVH8KxqDDec65kNZG68SJVw,3686.4335120426244,0.03150531290123848
HK6UP8tzHgXcaY38BHpyTon9chu3e97U9NiMFh69HumS,23481.418859685014,0.2006789071667014
BAvvZqVovg5PEwYh1e3WnkjhLe8sumur5Xb6ewUkA2R5,17962.678997930092,0.15351418126098812
ABbQ3LPTayGA8YfnpbuEGWvWHztdSdFAABGpQ9UM6iAK,856.5738495215188,0.007320524584001172
2k7t3gWwDuzVgfbovoJ93jhpPbhz77HJrrN95aQ9r4RT,2387.7408900033497,0.02040631510669909
2VUrZ5cBEzUYSLFpS3NinaSipho6237EKQBnVBFANfJo,947.5538307143312,0.008098065468941783
8okzSDcbSHBH74pggsGWDDrU7rUzER5t8LfEJz9SdkLF,711.7918110946325,0.006083175962842738
7s1xV7di5j54cqrrih7Fr4PzTCcaZJtm1CCdCi1ga2GV,13707.538952766867,0.11714854001898016
86sNj5HppCaPReRAhTNaP3Dd9Q4Y6oFXev1TxDByQqfY,5886.711750760571,0.05030951868825262
Gy3kEJ5jeyFPMPpCuuJivAR3gbPLmsBHU8bE1XVQMc6T,5201.096751714815,0.044450057232036044
67kLVVHsPzSUGbThihB1vx1Ns1VxJDkwyxc15zyjPFwy,1585.807265298217,0.013552761478287026
AGmeTT5wJq3kz3hf57BV3UBqNoRxmW8x7srU3ykYpUGd,5614.623197593311,0.047984172258871347
A7QEhKyS2fpmafFC5gvhfogPJTRZsEQk9JDMfdHiZqnn,1994.0628571735451,0.01704183028251067
DvwiasEgNEKQ7AEjMgiFgWFPV8ohJyBxi1YEdMgGBBt2,1765.515355062551,0.01508859810206274
A8knes12P6KXpfEAQwo5miahqvyhH3b5apWMEB41crWH,6346.55366603904,0.05423945893500499
8kX16Yj2WBCz1sPXcimafGrutQkw3s3Swe9sR3gt3cC2,3543.2968675199063,0.03028202628598013
37HKYYAHnwn74sr2T3cM7YrS93vLZuFnrRxbHxf6bxBg,985.616782353406,0.008423362316807433
4qwqmSFEHeQJNH3WNFEbmXW7FfK8f1v4Bi52yhYjL1ek,1001.8236703125318,0.008561871006748418
E9YZk89yn7ZXbVoexdzPiSuE8gTB6N1CQxQ2xdLrFWp5,4041.6959737124616,0.03454148729049817
EeGsr76UZBT3GsxprXuH5HxN3WZPcMnLWLcPS1vC8Zy6,2554.0046235851005,0.021827252425522116
5VvP9hXXicPKiZEkJmDWZ9CdboJLJE1Sr4khXkQbE5sG,697.1513516214114,0.005958054417800643
3UWBHp4Aq48EatDeqWEf58pHTytijgo6pgh9ZeyG9qjN,1457.8977507085237,0.012459610261255874
5pnRqg6VeMWgDPMHZiHg1BcBr8sfHqPR2zWPjAqu7RcH,1450.630540167402,0.01239750260591114
6aQEZs5vEYHGuchtXEBHJch5okSnsnvEQyJtcDMkMi4C,2145.036225467027,0.018332091775713228
3rwNANTq4WUKcy3ePSbpbNiWQocQ5v6Gu2eAZWHxfLVR,2193.0992909473835,0.018742852450496783
hSKXcGctimvB8PbEnpv2J2a479cwX1DcC3Yy7vvfGTU,1564.1657678118788,0.013367807064290107
7EBpUi6tX2vg1FUM9hCpQGgHmGz94ADgwtXLJdTfoAqS,12347.596852458439,0.10552608670256483
39cd1kvxL7xPWXwWGtruj75ZobNhn9YVGxam7bvNcLPt,14329.463690402836,0.12246368632400195
BXCq6SMbM4vELbfx3uySxXVBrKvzq7fTETHj62sABFbK,740.0731427936544,0.006324876295028493
2WxKe2L4VEp4fQCShNqfFe2ne6yApYLsPRQcurxHr8zt,2813.8091113967384,0.024047615726504667
3zz9rgFA347aWUxSbMpKWnRfH8bk3v8wKoY5xdZWysYs,2283.8278834332455,0.019518244895801513
DnmFPnE5awaed1HimvKNBCJkvz6zi9WCaqnrvzM7d8PR,3033.288643575015,0.025923350447910946
J1R8EWPQhM4eQmPdCHQPQc3P4FPsvFSLbsyCdL32pmXJ,6167.305158407636,0.05270755003130193
AtD48h6e7P1H2iV2UGdzDrh4ef6dZz3P1pcfj8RHGc99,4287.106556775401,0.036638836173481064
H57izWGJinngvsPSQtVjyAkafXQwtuqkFHdWpnPHCMeL,4257.473569437934,0.03638558420644693
CwxgZkGywxSfDfBFJE6LiuR376VGb3QebgFX1SQpjPo8,1852.7760416239478,0.015834352833597395
3veMT46m2tgT6fNe6qot4YRTpa3euJ6qjGe46La4sD3o,883.9435635621259,0.007554433971502633
5zfjB3MUct4U9h4td87vkMUMcDVqCVa6txD6oL4XAPVn,2206.0142976487195,0.018853227783706503
EHPHxDHKASG1kUq5ytudpF3c9g5RBtqxbhXawQzGsmZA,9294.76639013371,0.07943572629438798
JA2yx2gyVzyVo4FJ6mEqastPLdrV1kXoLtcfYJsiTxo6,1835.011398438328,0.015682531122907788
6CkoU4m27Lw3yyUugj116DthmrbNhmRgsC4jMCiRUchj,6525.636356377449,0.05576995071679789
AXQ44oFXz1khj9t14EKt7GHCudhaBQJkoeXUaZwHpYrb,15517.589603767023,0.13261774947048943
6rPCeeH8VKv37uuTxNMVsEv1moz3qY7kZxep2cBPq731,1490.8318401252047,0.012741074388792784
9THJeDdtB5iTs1X7CNdDyEPQi4wbgVMhZybqXEdbVtig,9290.761171151093,0.07940149654987393
rTcEek2Ho5kBBKGZNs6WdkowDwML7dDhMTWQ12VeSe6,830.5356443488427,0.007097994651297392
4eYMboemLtNmqw5PuG8TxFVZUxN8crFJZVjrRJCz89GX,4258.852701703544,0.03639737066439288
E3Efp1kgBksFddsLJBJCCqcxfZGh5vyn4Ux8hyQxZxWB,1185.9051722696502,0.010135084059294556
7R12unjmcESYPdCcMsQTQc5SL5cswZmJFreksUdyyzy1,22761.09028156581,0.1945227735564752
GnYq6qwhxE9hTAEnCnqWK8Trg1JURqx8Ws4VfaxJtQt1,5093.682585702601,0.04353206511331606
THrr9ofk6DhLsUVy15FeTLbxkak35c6MMssiALC5asT,1844.6795673545785,0.01576515805375937
6xPz38Z7xuSqPZiHsq5c6yx1pPdrjGbqAqjtf3rQQLsG,4098.416002643586,0.03502623284562747
DRuY5FhUdFoYc9vMiLb2EM8q3tM8752jeZQrNHBCMFLR,991.3124712548846,0.008472039299707843
JtrSgzXqhcN9KfMg49t6cXFXecnKjqSFFpJ7bcT11ne,3050.9600262234253,0.026074375127433026
4a2Uk3tZbSPcR6HwqqBXPawBv5BoqFe69vdgkVtJSd9y,9625.920534813189,0.08226586412613966
5EFpB7MJzvnAgYgL3NTGXQZTu5bw1nANMSmAUpp43fxE,4683.077552822746,0.04002291731573778
Cu8QAUrPhKajK6zYCUSLatL7AeCFB7QCeYaHaPhG8Sov,3383.529583177113,0.028916609476438433
41PQPbjYTgeHWjEKcY7R1c5rgRMkJwktXiq7pZoaGKdz,8835.009518550552,0.07550651285532721
8rntnLAbJBW5uPbcWhu4kiC3HVGeXyXNEDdNf5BS5Ub1,6548.301716176188,0.055963655350326665
DMuRQNZYvYfkWb6iYubk4yZ7X1MNNx3X8YGWS9Y3KJdk,5852.3166106195695,0.05001556800424212
7wFZKsfkiu3h8eH1uJE6XXsSLRJwBkmX8a8NBiSpchz1,3286.830960796463,0.028090195451807607
4xmumckS9d4DrdVoJbxvrpZjFCmobujksAq7eisULMfC,983.9140911150073,0.008408810631536368
56rfvrS4vfU6E2xA5Cexryas7MnoXnprYvTMiH8MLEDN,9870.727149675096,0.08435805132450414
4aPDax7mRPWPoDxJhj4ok8eeDMu8HTnczhjyAn4ciBDW,3696.8070492345178,0.031593968110685655
FPqZPuc1dJcepaec4qyghHVQZbQSXHRWnFEQgcuUjKgi,21085.650946756752,0.18020399083117541
9ZqarP95ytxTUeNzyiDwFruHqtXkM45xVGXcia7kXKa7,2263.2965722356525,0.019342778450675138
9mnLvfoTHLShn9RHeiCAz6wmomYqerxESP96AD9hocVo,1060.1551537703626,0.009060388512171728
A3xWJrqCUPRy1oT48hyohGhJoyYbXnZ2Jt2VzUNnfkWr,979.3915032731963,0.008370159305094665
972PsoQBfTDxnHD9q1hCyC3BgXoPFKtRdTTKWk9S4xxX,6074.355869636065,0.05191317888175329
3Yp7RU8WHfS7ZiQbkQd78rAwgNyENfEMgp4r2h3NZeeN,26309.193084196315,0.2248458727355234
4B2gDZhJmA6pHpYg6a8Sobg3ud6Qdtjsg8jScKXoMVzW,6091.924497130356,0.052063325386401973
9asay3u6gXvo8Mxtam4vDKqkXgAmDZwjLJ4ZVwEiMcLS,1759.699572182813,0.01503889476174933
JDciJjcEUPuMB7YyD34pAeJJP3QeBW77F4JADwwQShgV,1633.899894834708,0.013963774815931883
D7sQ7XwkJaUvEo6Av8SpE8TvdGeT3qwfS3nDvf5GzC5T,2697.7734006010483,0.023055941425478087
CbfrXJ7jaYpnwJExi1mqEtk6TwSfuK3gESQS5CDhtPPq,2942.185140882948,0.025144753912984697
Eqd7DsiFrGtzLqsHZSgBXZpigPvVWBYzGsxX4iiXMoTr,8324.071060798902,0.07113988697365695
Ct5LhX9iqYUYYcd6pUvFEKQGinCushacbB6fdm2fEVsu,1527.2050609856142,0.013051930315175162
FapE2ioj9umaSA6QnMLFs4TJ1wiQM7cpXqgkeBhQfqhK,1158.8758050008769,0.009904083372440083
DojDxsi13wqfVkFTxQqUrjW11gYV5Ses7dJjiyYrEeXR,4198.643657965765,0.03588280699296183
Fb91U5QEiaicj1Rn56drPrE5xj4LiVE5eu5UoS58wH6d,3078.929629557514,0.026313411340044852
FWPhnUPdhHKbhVFAXPaCrrv8QyAGton6ALSDDniKojSC,15032.13917339591,0.12846895154509072
57mLcZ4s7n7Wt9NgSoV12buFZp9Hm1Hp2ojnLUjAQ47w,1424.3423062991062,0.012172835856616458
6BU5xPEYaD9ut6C7PqapPHU4Fg2x2WNGjh7ey6npMxnD,2484.8613224583437,0.021236334040609758
7e6YTtoHt2ZmAUcKLYyJqvYgZu68DtZSm4NSj2QcnAix,3635.1761477879454,0.03106725283747739
96LjHL6z5j7EmN2f9imgevNoYdjGZiducG6jHD5rMBBG,10695.029623364217,0.09140277552039798
cfYzjwNDfbSbeCD7jYFG679aXBcxengFT7aooWW5E2U,2058.5515707878576,0.017592969234123415
2QdLAzfbczrmLJ8RqCZ2GBkEtxMt6xx2KZoVJeMMTnwM,3117.9784993051026,0.026647134125446673
13rXLZ8nNmjzS7jwRxTjQzCBbnvTMjoiUFVBQ4U9TmHG,4835.44683308025,0.04132510867097784
5RRKwUA4NMp33PvUkdzEUKYd2ytJRMq7BRPNgj3EYVcs,10141.311825938568,0.0866705451926595
6HChmVpJiYxzfYcroMs7iVdBqxwEVsAeXKSxQ86mWppC,805.6673693615146,0.006885463275855416
DdbLksjnhyPGQ6vuq3171dNotY5c9dw6iYRgQ85ZTY1c,3789.0700447389,0.03238247400210495
7qYHTT396PoLrPToEtbQZSdwzqVPpDgYJcTAtbeozmh4,989.7691246927726,0.00845884941951726
EdHuvDykvesJSpaE8hdrEs28XFUKrk9raW1kR7LHjcRT,2630.883407808896,0.02248428045668697
4zYKTotKSwCSQbjvj8DNZ3QCUP2XNPoBjFR67uVgC7Jp,25324.53018519402,0.2164306625780726
EjoS3vLNF9ELpxL15Av25jBvHPtvvhYSRiBQtXMn4eJ3,1064.788282336974,0.009099984551195872
99WT7QLnwkpajUqjie1nto665EZNZhLDKnxKnAswFKuR,923.5336417036057,0.007892782078299406
FimfeWkqZ7A7vAYqc3h7LhCyHwCjzX6qg8Ad9toSe3bJ,3494.3477612766856,0.029863693253961293
9NRCikcwbfdZUiCVPp83VsytumzATYWua6TPjwo7tzpA,1897.1680874200165,0.01621373992645081
252MLFApTT3McVzRDYYE6Uh2DC2LCJRWKYRgy4ZDrqWm,7845.772374825558,0.06705220989698785
8NBnGUVn8UE7v6E4UXmyabXEWGkDA7FpyDD1shDWfWxH,870.053949777444,0.007435729368005989
Fpa9bb2q7qWzDmhpRySmSs5HWkzwpybd8B3sfuLN5v7,3658.2514225829345,0.03126446072155377
DjT689exX9af8Wxm4AGFUxggkHWir7bk7AJsmSPFtqRa,4015.471463232354,0.03431736513946558
4KdFXMMKu6dArVs87ro2SomjySjxPDWgfcEwdBG3cXCQ,1620.1988778981336,0.013846682014924665
3cLrV9afrsrMMyRvUPbPSftaPVQZgjG9MbPYfXntkj9s,3841.9323214411543,0.032834250105684686
BRHsiVfCspFzQGv7SpApQrpbXHeAZiiYfzCsFDEYTq6B,1597.8458742898804,0.013655646866546167
3ysy5W8qKbJoZv4yqw6BVTk12DEBdMieu7NyMsnzCVuf,19968.861495038152,0.17065958944532175
D2SemvGkUE1yssvhiCBPrSu8zBKnSYxkxPUbPAS6t7e9,1562.8977658220062,0.013356970357397161
e6iLAKTKs3jf1j59J1pmX8j2m5uAcBcSmST4MoW4TP5,14329.272237186662,0.12246205011017583
AcDYLf3wEUtLMatr6SPJxr9VYs7ok34xxCEAzMWiYpzF,2944.9820507118056,0.025168657102619573
CUYF8YGZr8Hm3Dpvh3wNo4SPK2yY9HoAAMPDe3gVzXZu,2732.5832668700928,0.0233534364773416
7SPJGZ9QP7cZo8LdCXqvboQkYQf159Pa1PZ5CNpMSs4s,4432.238453703891,0.03787917478524373
7RbKHS5APRoF5fCcLk7bmc6bEP9reQyWEY564iAdFd9X,1550.6564665935769,0.013252352720526868
BA9dx7egzax9keZe5JAzKnMyW8GBk1QqY6rRpZgVPWDb,2808.4293879148904,0.024001639074256884
9M3vpCSb9dxVy2nuGmZUmNKdFeKsDnwR7AM6vbxEFatv,968.5180174207263,0.00827723139170896
B3Nu7N9HWzjgJg4gVcvro9LLyeuWWZsmdA6jiPZq1mCX,5356.504365439414,0.04577821505222562
3tABWqh2htKqxRs49ftHNUgSqK3TW1QtGmSAwjPm7NYX,2586.589442829525,0.022105731590485293
EumcBiKwngFxCUS5jW9LHuT95gvYREg2Ff4aFgYeP3Nf,2770.421975762601,0.02367681688269626
9hvWGc5G2KTY8pGvmzkuNttbQeUQzZ5xXUFvjMTkHTb6,923.905287660049,0.007895958270710846
GXjBes9GyHpNZA7PPVENYuMyBbNNAefYhfUGKqcbhytt,3238.229995279723,0.027674837729796564
4NyJjQvejYFWzeyekJmZdgxXjcBBGhVD7RJ8BAFYg5BH,8708.858464540644,0.07442838994427518
GsTf1eCUr1zpPta6UusbE4SQW4RqvrSYfBWzfiqMkFUq,6010.238961433705,0.05136521748530428
AVTyhna33GVknv9uc5dMh7WAEyiJ738HtRQCDpbtWXP7,5288.414272720148,0.04519629768694912
BNifNMJ7j9WuCvwZVTW1vLvAtg7NWm2FGtjw6J1C3wSJ,6128.028233078258,0.05237187821781113
22b4anhCecNgZG3FYcSZ2guQyoh3jMUBoqaLMoznv12V,4027.429738908604,0.034419563976284095
EHaefxu6PgMXRw8VrraTFaCA8jnG4uKzPtRrCCzPBz4o,2101.006132396319,0.017955798034151975
35UzaRcBDL46Efaq5ctYwkg6nMVcSc2XLSvhiWuKrQVf,13938.88491402613,0.11912568862998882
4eUA3Txy7WcyWMUfuP39K4NVGVtXR8QRjh7LpCX6QN9C,4980.451541781138,0.042564360295847946
HVzbgbwAphGJRKzwZxkK2mFLh212NpYFfjfx8HVAbkSA,8275.597053577992,0.07072561427347594
AVcegvB6SVWx52nWvyCFRgEWYwiWegVEZ1zzjeyCpYfn,1187.650709293258,0.010150001916874195
FfxXcpwwSnZzV15a1etsw5ta9TxCSzoVYCo2ZRkvkQMc,6612.9283716230875,0.056515973192209266
DYLvxEg5ExYHwqVGeAg9iTXmqj4YPn1QpqbxeUUz8HP4,2481.864251872479,0.021210720220019668
Bhk8HcagXd5CWA31NLUzuk3SFRSfNLGr9cJ1bZD5JeJq,6154.607168283728,0.0525990293836994
9LVyLxwsinZ2tXXNsa1waDQATXALsu9z8gHm9eMJdudF,1604.4313953441704,0.013711928608982406
9Zpn79rCWA7281uwcDemtrAYXe7Qf7YfbZhAc482wEfw,2200.969376338172,0.01881011244636712
AzayS4M1uSFHPqujtYP9y5cmMWHYi8atoFZv63gadZ4T,2488.4267351216868,0.021266805074798688
9Z4pUXpWAfCni3v9qYUggKQS7QebnEVxQsNNAjsjCcQ1,2689.0177887060063,0.02298111346737333
CNoVY4q7wXry4neSArHLm8GhVAu1pUeUB1kQYDn3tapm,1875.5376681463622,0.016028880190021206
7z8yzrXSzyMkmbcbAo3uy1tLcZDsTdwwF327Ty4PY7PM,1129.9574707400607,0.009656939034560842
APms1YdSWwqDgRdtbgXdaz8u7z7yNr8yePbyjAoFSc5c,1805.9505252534677,0.015434168606703089
551hLW9m93UkuVWBNUhPJjPBn9LFkY76jojHifyjYsPt,1639.6918669965658,0.014013274663054713
6CNZAAZqtPkDGnDn1gVQUnu9DkJw9SxwpmK78TR8E4zX,853.4673202226674,0.007293975298010402
AAbTAAuUC4GBGNDZwKqf1s6UZmcbdWU6m7K639tnMjjK,2512.2948801257203,0.021470789053966547
CAPpj9WEKz8sDX8fERGgTkVQ6f7DggcL8uf6C59a4sC4,1512.3128757680724,0.012924657450079629
BBMfJ9HrCEXT1GiUcgC1BRfsLx5HSeSduZ9BJRkCrrti,1952.8888366621322,0.01668994535216364
EsWQcwLUVUZcaYuBLnJi7y7BahhQuLxnTfumGjXmVRnV,9788.919415862549,0.08365889908343267
DkCkZMK8qrotjBLGQ3WWNMqFkwfpi6fXn1yqWSfqQNSd,811.1648337955289,0.006932446175883656
ByuvPKen9ZntRtXfjTGXuiCKZdVXWpQmQemcni6BuTWT,13341.664978424986,0.11402167661390178
4t7DGEk2fLqvvyyBJViqvkxpsTykgqMcRZRkMnCRnAWu,1699.9064127014813,0.014527885355867165
FLAHhw5r5uTxfuwp7cQBzscwabJm7ut7gN1jq9DnV3t4,7854.282463924423,0.06712493954720432
GyNsB8r1seeKZ1vKQnALaUjPuzjLTi2sJm1ZKCyAVuzJ,1860.0046765590087,0.015896130810803263
ASLBbCPt4MR1LySd68N49W3395U3DtrisSeBCRFoWxJe,1577.4411488215865,0.013481262259189917
E1RySqQJFKtB6RjEPaCVK39Tyficm7dKKvpxEvbt1Jzi,19510.99476658403,0.16674652970888815
H1n4Rave7kx3Dxm8i2sudGLqBaTAp3GKWt6jCc3jffDR,12970.784088883114,0.11085202268255177
v5cMbxv4J1QzgCUb3BRQsYX7yWz6C8AWZcvQ3JTXAK1,2467.5244456315177,0.02108816814330683
BVdtzRoADhr3AzfHqNRiYX1jFCfGhFjskCdtJLt1ghPk,5915.972116908734,0.050559586128256964
AddHS9AHC4tKPaCp8gD5m6GrQLP4XuFjp3jGud6cTqyt,3531.763216558623,0.030183456413163525
3wMUkTjsvryHks5qXWxcW2XS4R97PMrz4yWy9P5qDoft,7501.151134072001,0.06410697841868082
BRVKjG4vc3J97X6zukuTyaVTxdKKVZs1nhwLqZM7QyLD,2320.762034372521,0.019833894690727206
8CayhKgaUrZ2rJ5jWeyV1uvFW7nxmTamAsCoBLA56LPr,1444.8163250160337,0.012347812663851808
CDBe9sew12iMm52NSCbsH1aBH5Uuks7KkhQS1ssJ9VZp,6723.760190022009,0.05746317354362331
FSajhuW9hR69fnhTbt1wxXi54Ja77ZRAS6syXGzqo38L,3429.6215320318524,0.029310524425983208
EZJDDrmWp64tHvQyzPym6sDTRLDdMC4HX7TuEhMrnJWk,13413.227624356548,0.11463327140999649
9rj2hjwpnDcQ9sQsBW4oQCUWowsyifcfqBQbtaPshiXX,1501.9775005422637,0.012836328383686028
A7Xxg435es6sCgE8uGgm4qcZ65ngUv7edotcuYJhvssb,5365.088518288219,0.04585157767238686
2sx2PEbPDbr4gBLxZiwH2JwMM9dkoQxUKwFpTvogpTw9,4944.3148793391565,0.04225552606522317
2TpixpCqUncuMsfU2UsKnjsvSKgzyMox6gwkwfWngKSn,5937.95219540154,0.05074743415216609
DJSvHJwBJjBJs1YQwypo9RM3k8dvDFzTdS3pPmMSzm5e,2786.724903698053,0.023816146357684715
HEtD44HztdRGxrREyhq3MxeyJrGYY487thXkf4EQsCHf,889.6709906339742,0.007603382197865089
